topic,word,weight
Politics,bravery,3.1461038064561015
Politics,lesson,3.1408327129630815
Politics,sequence,3.1371978958209588
Politics,generosity,3.136742753684933
Politics,command,3.136396668849811
Politics,hell,3.1329401765651057
Politics,landscape,3.131460008712286
Politics,isbn,3.129685788394953
Politics,poems,3.126052676898939
Politics,truth,3.1255051936949143
Politics,masks,3.1245433516758774
Politics,horn,3.1111584977501616
Politics,relative,3.1081027410596866
Politics,beak,3.0939044962483218
Politics,cars,3.0888153413261628
Politics,damage,3.0779974251441935
Politics,protectors,3.0683900604065424
Politics,trees,3.06365302008046
Politics,deeds,3.061520948422714
Politics,confusion,3.060909280406783
Politics,pass,3.0558944995937214
Politics,nuts,3.043910532453115
Politics,priests,3.0408971551268613
Politics,positions,3.039904020854462
Politics,posse,3.0373423770944705
Politics,rivals,3.0294056313718483
Politics,relief,3.0235940632308496
Politics,sadness,3.022378967073013
Politics,bond,3.0084499530245936
Politics,residence,3.005522256273487
Politics,backs,3.0050763827294227
Politics,dances,3.0011792763167775
Politics,reminder,2.9998101766005307
Politics,quarrel,2.9992309200783014
Politics,records,2.995243550087203
Politics,warmth,2.9909477525200594
Politics,teacher,2.9858427800620193
Politics,decision,2.9824441568894904
Politics,interest,2.9718392646203164
Politics,competition,2.9716227720057273
Politics,beds,2.9642755601418824
Politics,steamboat,2.961039009755941
Politics,citations,2.9210805196175005
Politics,youth,2.914911144155911
Politics,terms,2.9136590796480335
Politics,offer,2.9112326574215444
Politics,workers,2.908393831835242
Politics,supper,2.907472129811713
Politics,market,2.8974930948801143
Politics,lips,2.8957513901449174
Politics,tragedy,2.883789777827093
Politics,changes,2.8769590434083203
Politics,partners,2.8711901453149187
Politics,footsteps,2.8572021182497593
Politics,destination,2.85192567402763
Politics,wonder,2.8475012128173045
Politics,drum,2.8467366152146614
Politics,saloon,2.844708362193092
Politics,jealousy,2.8426632864410575
Politics,passengers,2.8320866768870667
Politics,towns,2.831817335371832
Politics,soldier,2.8289168713619604
Politics,garden,2.825586259359155
Politics,prophecy,2.8199543070436226
Politics,yard,2.8198698325820164
Politics,society,2.818987351975888
Politics,cases,2.8088948500888393
Politics,widow,2.8059192911093587
Politics,soul,2.8019608122827515
Politics,alarm,2.7960469639065963
Politics,thinking,2.7943155127274952
Politics,structure,2.784961646682122
Politics,payment,2.7835787907042775
Politics,idea,2.779615651395312
Politics,commentary,2.778568436392842
Politics,mine,2.7783364325333118
Politics,advice,2.774911686433072
Politics,hind,2.772496368078423
Politics,friendship,2.7630026054291195
Politics,topic,2.757425571995896
Politics,raft,2.7538719752825727
Politics,hurry,2.7493592693368547
Politics,kilometres,2.7425777233514212
Politics,celebration,2.741499940699578
Politics,singing,2.738881982126875
Politics,circumstances,2.736644576356681
Politics,cubs,2.7337593234891813
Politics,occasion,2.72618958256869
Politics,deck,2.72001679124282
Politics,comments,2.7181392399528947
Politics,shoulders,2.7090209263507874
Politics,record,2.708423063139279
Politics,followers,2.7081375252184317
Politics,diseases,2.7052586068732962
Politics,native,2.701806593102983
Politics,duel,2.6995663180783813
Politics,regions,2.6987907024638518
Politics,feet,2.6982319538655943
Politics,mask,2.6959491033730263
Politics,difficulty,2.6958325547010884
Politics,style,2.69475364483366
Politics,lands,2.6889604728163383
Politics,school,2.688152892967101
Politics,authors,2.681467198654184
Politics,valleys,2.6706115218562743
Politics,herbs,2.642696516672923
Politics,fashion,2.6346379123201937
Politics,generations,2.6221969996720067
Politics,dwelling,2.6199706445608175
Politics,bedroom,2.617070432781962
Politics,mines,2.6159785583275896
Politics,eyes,2.612355505077893
Politics,purposes,2.609704429751117
Politics,card,2.6030305094850927
Politics,tone,2.600800767384061
Politics,subgroup,2.592482074757428
Politics,start,2.587554152214302
Politics,test,2.584297749346469
Politics,support,2.5812893724761117
Politics,tales,2.573484561365439
Politics,guards,2.5662702517921767
Politics,roles,2.565680659693098
Politics,belt,2.565227050137195
Politics,beast,2.556729437456535
Politics,telling,2.556574401876384
Politics,husbands,2.555085743961957
Politics,media,2.553933060978418
Politics,wars,2.550432682400423
Politics,shadows,2.549652130173351
Politics,copyright,2.545535080333213
Politics,conclusion,2.5413169908494626
Politics,ending,2.5377609377927444
Politics,problem,2.5279011475794992
Politics,temperature,2.520725412788267
Politics,potato,2.5205131624526067
Politics,windows,2.517409988592006
Politics,experience,2.515433617338777
Politics,risk,2.5137924864129935
Politics,grandmother,2.512732403331529
Politics,rapids,2.504612918835999
Politics,appeal,2.5044618129553093
Politics,establishment,2.5018277509084776
Politics,walls,2.5017773909577365
Politics,crack,2.4774144384238537
Politics,heroes,2.474327375227218
Politics,things,2.470613226248246
Politics,travel,2.4450971726665456
Politics,mythology,2.4382168390949106
Politics,waterfall,2.435793138751056
Politics,features,2.4356853134629106
Politics,absence,2.425440978396902
Politics,third,2.4236873058136976
Politics,trader,2.420162241261269
Politics,reception,2.4103023163127313
Politics,newspapers,2.400820099049455
Politics,centre,2.3988616674438186
Politics,communication,2.393396148361998
Politics,cooking,2.3929956552595035
Politics,daughters,2.3817010690835088
Politics,living,2.3785028668510186
Politics,owners,2.37491313981665
Politics,pipes,2.372882622579569
Politics,paths,2.3712341664701424
Politics,teeth,2.3706894333917985
Politics,plain,2.36517038394561
Politics,favor,2.3625043297160846
Politics,relationship,2.3568223426016854
Politics,squaw,2.353976850778368
Politics,differences,2.3538803388885206
Politics,dialogue,2.353675672000097
Politics,truck,2.3519752910563603
Politics,condition,2.3516685522569962
Politics,dreams,2.3480574903773075
Politics,roar,2.342209948973742
Politics,plan,2.3391508767298617
Politics,languages,2.3379169841438068
Politics,historian,2.3272972917370645
Politics,walk,2.3267631767727717
Politics,effect,2.315567497085632
Politics,setting,2.31044358476932
Politics,progress,2.3031135513013954
Politics,pain,2.302979120756401
Politics,fathers,2.299169294607349
Politics,left,2.2942230768492005
Politics,storytelling,2.2892902512892808
Politics,rival,2.2861562274804323
Politics,vessel,2.2841189138116955
Politics,falls,2.283512633342562
Politics,format,2.281941297637554
Politics,harm,2.270932441677606
Politics,welcome,2.2556388818855506
Politics,category,2.254070024276212
